"id","year","marstat","emergency_savings","married"
5089,2022,3,0,0
5090,2022,3,0,0
5091,2022,6,1,0
5092,2022,1,1,1
5093,2022,1,1,1
5094,2022,0,0,0
5095,2022,1,1,1
5096,2022,1,0,1
5097,2022,1,0,1
5099,2022,1,1,1
5100,2022,1,1,1
5101,2022,1,0,1
5102,2022,3,0,0
5106,2022,1,1,1
5107,2022,1,1,1
5108,2022,1,1,1
5113,2022,3,1,0
5115,2022,1,1,1
5118,2022,1,0,1
5119,2022,3,0,0
5121,2022,3,0,0
5123,2022,1,0,1
5124,2022,0,1,0
5125,2022,1,1,1
5127,2022,1,0,1
5128,2022,3,0,0
5129,2022,1,1,1
5130,2022,0,0,0
5131,2022,1,0,1
5134,2022,0,1,0
5139,2022,0,1,0
5140,2022,1,0,1
5141,2022,1,1,1
5142,2022,1,1,1
5143,2022,1,1,1
5144,2022,1,0,1
5145,2022,3,0,0
5146,2022,2,0,0
5147,2022,1,1,1
5148,2022,1,0,1
5149,2022,3,0,0
5150,2022,1,1,1
5151,2022,1,1,1
5156,2022,1,1,1
5160,2022,1,0,1
5161,2022,3,1,0
5162,2022,1,1,1
5163,2022,1,0,1
5164,2022,3,0,0
5166,2022,1,1,1
5168,2022,1,0,1
5169,2022,3,0,0
5170,2022,1,1,1
5174,2022,1,1,1
5178,2022,1,1,1
5179,2022,3,1,0
5180,2022,1,0,1
5181,2022,3,1,0
5182,2022,1,0,1
5184,2022,1,0,1
5185,2022,3,1,0
5186,2022,1,0,1
5187,2022,1,0,1
5191,2022,1,0,1
5192,2022,0,1,0
5193,2022,0,0,0
5195,2022,3,0,0
5197,2022,1,0,1
5198,2022,1,1,1
5199,2022,6,1,0
5206,2022,3,1,0
5208,2022,3,1,0
5209,2022,3,0,0
5212,2022,3,0,0
5213,2022,1,1,1
5214,2022,1,1,1
5215,2022,1,1,1
5216,2022,3,0,0
5217,2022,3,1,0
5218,2022,1,1,1
5220,2022,1,1,1
5222,2022,1,1,1
5224,2022,1,0,1
5225,2022,1,1,1
5226,2022,1,1,1
5227,2022,1,1,1
5228,2022,3,1,0
5229,2022,1,1,1
5231,2022,1,0,1
5232,2022,1,0,1
5233,2022,1,0,1
5234,2022,0,0,0
5235,2022,3,1,0
5237,2022,3,0,0
5238,2022,1,0,1
5239,2022,3,0,0
5241,2022,3,0,0
5243,2022,0,1,0
5244,2022,1,0,1
5245,2022,1,1,1
5246,2022,1,1,1
5247,2022,2,0,0
5248,2022,1,1,1
5250,2022,1,1,1
5251,2022,1,0,1
5252,2022,3,0,0
5253,2022,0,0,0
5254,2022,1,1,1
5255,2022,1,1,1
5257,2022,0,0,0
5258,2022,1,0,1
5259,2022,6,0,0
5261,2022,1,0,1
5262,2022,0,1,0
5263,2022,1,1,1
5264,2022,1,1,1
5265,2022,6,1,0
5266,2022,1,0,1
5268,2022,3,0,0
5269,2022,1,1,1
5271,2022,1,1,1
5272,2022,1,0,1
5275,2022,3,0,0
5276,2022,1,0,1
5277,2022,0,0,0
5279,2022,1,0,1
5280,2022,1,0,1
5281,2022,1,1,1
5284,2022,1,0,1
5285,2022,6,0,0
5286,2022,1,0,1
5287,2022,1,0,1
5288,2022,1,1,1
5289,2022,1,1,1
5290,2022,3,1,0
5291,2022,3,0,0
5292,2022,1,1,1
5293,2022,1,1,1
5294,2022,1,0,1
5295,2022,3,1,0
5296,2022,3,1,0
5297,2022,1,0,1
5298,2022,1,0,1
5299,2022,1,1,1
5301,2022,1,1,1
5305,2022,1,1,1
5306,2022,1,1,1
5307,2022,1,1,1
5308,2022,1,0,1
5309,2022,3,0,0
5310,2022,1,1,1
5313,2022,3,0,0
5315,2022,3,0,0
5316,2022,1,1,1
5317,2022,1,1,1
5318,2022,1,0,1
5322,2022,1,1,1
5323,2022,0,0,0
5324,2022,1,0,1
5325,2022,3,1,0
5326,2022,3,1,0
5327,2022,1,1,1
5329,2022,1,0,1
5330,2022,2,0,0
5332,2022,6,1,0
5333,2022,6,0,0
5334,2022,1,0,1
5335,2022,1,1,1
5337,2022,3,0,0
5338,2022,1,0,1
5339,2022,1,0,1
5340,2022,3,1,0
5341,2022,1,1,1
5342,2022,1,1,1
5343,2022,1,0,1
5344,2022,1,0,1
5347,2022,1,1,1
5348,2022,1,1,1
5349,2022,1,1,1
5352,2022,1,1,1
5356,2022,1,1,1
5357,2022,0,0,0
5360,2022,2,0,0
5362,2022,1,1,1
5364,2022,6,1,0
5365,2022,1,1,1
5366,2022,1,0,1
5368,2022,1,1,1
5369,2022,1,1,1
5372,2022,1,1,1
5373,2022,1,1,1
5374,2022,1,1,1
5376,2022,0,0,0
5377,2022,1,1,1
5381,2022,1,1,1
5382,2022,1,1,1
5383,2022,3,1,0
5385,2022,1,1,1
5386,2022,0,1,0
5387,2022,6,0,0
5388,2022,1,1,1
5389,2022,1,1,1
5390,2022,1,1,1
5391,2022,1,1,1
5392,2022,1,0,1
5393,2022,1,0,1
5394,2022,1,1,1
5395,2022,1,1,1
5396,2022,1,1,1
5397,2022,1,1,1
5398,2022,1,1,1
5399,2022,1,1,1
5401,2022,1,0,1
5402,2022,1,1,1
5404,2022,1,1,1
5405,2022,1,1,1
5406,2022,1,1,1
5407,2022,0,0,0
5408,2022,1,1,1
5409,2022,1,1,1
5410,2022,1,1,1
5411,2022,1,0,1
5412,2022,1,1,1
5413,2022,1,1,1
5415,2022,1,1,1
5416,2022,1,1,1
5417,2022,1,1,1
5418,2022,3,1,0
5419,2022,1,1,1
5420,2022,1,1,1
5422,2022,1,1,1
5424,2022,1,1,1
5428,2022,1,1,1
5429,2022,0,1,0
5430,2022,1,1,1
5431,2022,1,0,1
5435,2022,1,0,1
5436,2022,3,0,0
5438,2022,1,1,1
5439,2022,1,1,1
5441,2022,1,1,1
5444,2022,1,0,1
5445,2022,1,1,1
5446,2022,1,0,1
5447,2022,1,0,1
5450,2022,1,1,1
5453,2022,2,0,0
5454,2022,1,1,1
5456,2022,1,0,1
5459,2022,1,1,1
5460,2022,1,0,1
5462,2022,3,0,0
5464,2022,1,0,1
5468,2022,2,0,0
5469,2022,3,0,0
5470,2022,0,1,0
5474,2022,1,1,1
5476,2022,6,1,0
5478,2022,1,0,1
5479,2022,3,0,0
5480,2022,1,0,1
5481,2022,3,1,0
5483,2022,1,0,1
5484,2022,3,1,0
5485,2022,3,1,0
5486,2022,1,0,1
5487,2022,1,0,1
5488,2022,3,0,0
5489,2022,1,1,1
5493,2022,1,0,1
5494,2022,1,1,1
5495,2022,1,0,1
5496,2022,3,0,0
5497,2022,1,0,1
5501,2022,3,0,0
5502,2022,2,1,0
5504,2022,1,1,1
5505,2022,1,0,1
5506,2022,6,0,0
5508,2022,1,1,1
5509,2022,1,0,1
5510,2022,0,0,0
5511,2022,1,0,1
5512,2022,1,0,1
5513,2022,1,1,1
5514,2022,0,1,0
5515,2022,0,0,0
5516,2022,2,1,0
5517,2022,6,0,0
5518,2022,0,0,0
5519,2022,3,0,0
5520,2022,3,1,0
5521,2022,1,0,1
5522,2022,1,1,1
5524,2022,3,0,0
5526,2022,1,1,1
5527,2022,1,0,1
5529,2022,3,0,0
5530,2022,1,1,1
5533,2022,3,0,0
5534,2022,0,0,0
5536,2022,3,0,0
5538,2022,1,0,1
5540,2022,1,1,1
5543,2022,1,1,1
5545,2022,1,0,1
5546,2022,6,1,0
5552,2022,3,1,0
5553,2022,1,1,1
5554,2022,0,1,0
5555,2022,1,1,1
5556,2022,1,1,1
5557,2022,1,0,1
5558,2022,1,1,1
5560,2022,3,0,0
5565,2022,3,0,0
5566,2022,6,0,0
5568,2022,1,1,1
5571,2022,3,1,0
5572,2022,1,1,1
5573,2022,1,1,1
5574,2022,1,1,1
5575,2022,0,1,0
5576,2022,1,1,1
5578,2022,1,0,1
5580,2022,3,1,0
5581,2022,1,1,1
5583,2022,1,0,1
5585,2022,2,0,0
5586,2022,1,1,1
5587,2022,1,1,1
5588,2022,1,0,1
5591,2022,1,1,1
5593,2022,1,1,1
5594,2022,1,1,1
5595,2022,1,0,1
5596,2022,1,1,1
5597,2022,1,1,1
5601,2022,1,0,1
5604,2022,1,0,1
5605,2022,3,0,0
5606,2022,3,0,0
5607,2022,1,0,1
5608,2022,1,0,1
5609,2022,1,1,1
5610,2022,1,0,1
5611,2022,3,0,0
5612,2022,6,0,0
5613,2022,0,1,0
5614,2022,1,1,1
5615,2022,3,0,0
5616,2022,1,0,1
5617,2022,3,0,0
5618,2022,1,0,1
5619,2022,1,0,1
5621,2022,1,0,1
5623,2022,1,1,1
5624,2022,1,1,1
5625,2022,1,1,1
5626,2022,1,1,1
5627,2022,1,1,1
5629,2022,0,0,0
5630,2022,1,0,1
5631,2022,2,0,0
5632,2022,0,1,0
5633,2022,3,0,0
5636,2022,1,1,1
5637,2022,1,1,1
5638,2022,3,1,0
5640,2022,3,0,0
5641,2022,3,1,0
5642,2022,1,0,1
5643,2022,6,0,0
5644,2022,0,0,0
5646,2022,3,0,0
5647,2022,1,0,1
5648,2022,1,1,1
5650,2022,1,0,1
5651,2022,1,0,1
5652,2022,3,1,0
5653,2022,1,1,1
5654,2022,1,1,1
5655,2022,1,1,1
5656,2022,1,1,1
5657,2022,3,1,0
5658,2022,1,1,1
5664,2022,0,0,0
5666,2022,1,1,1
5667,2022,1,1,1
5668,2022,3,1,0
5669,2022,3,0,0
5670,2022,3,0,0
5671,2022,1,0,1
5674,2022,3,1,0
5675,2022,1,1,1
5676,2022,0,1,0
5677,2022,1,1,1
5679,2022,0,0,0
5681,2022,3,0,0
5685,2022,0,0,0
5686,2022,1,0,1
5687,2022,1,0,1
5690,2022,6,0,0
5691,2022,3,0,0
5694,2022,3,1,0
5695,2022,1,1,1
5696,2022,3,0,0
5697,2022,3,1,0
5698,2022,3,0,0
5699,2022,1,0,1
5700,2022,1,1,1
5701,2022,1,1,1
5702,2022,3,1,0
5704,2022,3,1,0
5705,2022,1,1,1
5708,2022,1,1,1
5710,2022,0,1,0
5712,2022,1,1,1
5713,2022,1,0,1
5716,2022,1,0,1
5718,2022,1,0,1
5719,2022,1,0,1
5721,2022,1,1,1
5724,2022,3,0,0
5725,2022,0,0,0
5726,2022,1,1,1
5727,2022,1,0,1
5728,2022,1,0,1
5729,2022,1,0,1
5730,2022,1,0,1
5731,2022,1,0,1
5732,2022,1,1,1
5733,2022,1,1,1
5735,2022,1,1,1
5736,2022,1,0,1
5741,2022,1,1,1
5743,2022,0,0,0
5744,2022,1,0,1
5745,2022,3,1,0
5746,2022,3,0,0
5748,2022,1,1,1
5751,2022,1,0,1
5752,2022,3,0,0
5753,2022,3,0,0
5754,2022,1,0,1
5755,2022,3,0,0
5756,2022,1,0,1
5757,2022,0,0,0
5758,2022,0,1,0
5759,2022,3,1,0
5762,2022,3,0,0
5763,2022,3,0,0
5764,2022,0,0,0
5766,2022,1,0,1
5767,2022,3,1,0
5773,2022,3,0,0
5774,2022,3,0,0
5776,2022,1,0,1
5779,2022,3,0,0
5780,2022,3,1,0
5781,2022,0,1,0
5782,2022,2,0,0
5783,2022,1,1,1
5784,2022,1,1,1
5787,2022,0,0,0
5788,2022,0,0,0
5790,2022,1,0,1
5792,2022,2,0,0
5793,2022,1,0,1
5796,2022,6,0,0
5797,2022,0,0,0
5798,2022,1,0,1
5801,2022,1,1,1
5803,2022,3,0,0
5805,2022,3,0,0
5806,2022,1,1,1
5809,2022,1,1,1
5810,2022,1,1,1
5811,2022,3,1,0
5812,2022,3,0,0
5813,2022,6,0,0
5814,2022,0,0,0
5815,2022,1,0,1
5820,2022,1,1,1
5823,2022,0,0,0
5824,2022,3,0,0
5827,2022,0,0,0
5828,2022,0,1,0
5829,2022,3,0,0
5830,2022,0,0,0
5834,2022,1,1,1
5839,2022,3,0,0
5841,2022,3,0,0
5842,2022,1,1,1
5844,2022,3,1,0
5845,2022,1,0,1
5847,2022,1,0,1
5848,2022,0,0,0
5849,2022,3,1,0
5850,2022,0,0,0
5851,2022,3,1,0
5852,2022,3,1,0
5853,2022,3,0,0
5856,2022,3,1,0
5857,2022,0,1,0
5861,2022,3,0,0
5862,2022,1,0,1
5864,2022,1,1,1
5865,2022,1,1,1
5872,2022,1,1,1
5873,2022,1,1,1
5876,2022,3,1,0
5877,2022,3,0,0
5878,2022,3,1,0
5879,2022,1,1,1
5880,2022,6,0,0
5881,2022,1,0,1
5882,2022,3,0,0
5885,2022,1,0,1
5886,2022,1,0,1
5887,2022,1,0,1
5888,2022,2,0,0
5893,2022,1,1,1
5896,2022,1,0,1
5898,2022,3,1,0
5900,2022,1,0,1
5902,2022,0,1,0
5903,2022,0,0,0
5905,2022,1,0,1
5907,2022,3,1,0
5909,2022,3,0,0
5911,2022,6,0,0
5912,2022,6,1,0
5913,2022,1,0,1
5914,2022,3,0,0
5915,2022,1,0,1
5916,2022,0,0,0
5917,2022,1,1,1
5918,2022,0,0,0
5919,2022,1,0,1
5922,2022,0,0,0
5923,2022,0,0,0
5924,2022,0,0,0
5925,2022,1,0,1
5927,2022,1,0,1
5928,2022,2,0,0
5933,2022,0,0,0
5935,2022,1,1,1
5936,2022,1,0,1
5939,2022,1,1,1
5941,2022,6,1,0
5942,2022,0,0,0
5943,2022,1,0,1
5945,2022,0,0,0
5947,2022,2,0,0
5951,2022,6,1,0
5953,2022,1,0,1
5954,2022,3,0,0
5955,2022,2,1,0
5957,2022,2,0,0
5959,2022,0,0,0
5960,2022,2,0,0
5961,2022,1,0,1
5963,2022,0,0,0
5965,2022,6,0,0
5966,2022,1,0,1
5968,2022,1,0,1
5969,2022,1,0,1
5971,2022,0,0,0
5973,2022,3,0,0
5976,2022,0,0,0
5977,2022,0,1,0
5981,2022,3,0,0
5983,2022,3,1,0
5986,2022,3,0,0
5987,2022,0,1,0
5988,2022,1,1,1
5989,2022,0,0,0
5990,2022,0,0,0
5996,2022,0,0,0
5997,2022,1,1,1
5998,2022,3,0,0
5999,2022,1,0,1
6000,2022,0,0,0
6001,2022,1,0,1
6002,2022,2,0,0
6003,2022,3,1,0
6004,2022,3,0,0
6005,2022,6,0,0
6008,2022,3,0,0
6009,2022,0,0,0
6010,2022,0,0,0
6013,2022,0,0,0
6014,2022,3,0,0
6015,2022,3,1,0
6016,2022,0,0,0
6017,2022,6,1,0
6019,2022,3,1,0
6020,2022,1,0,1
6021,2022,3,0,0
6022,2022,0,0,0
6023,2022,3,0,0
6024,2022,2,0,0
6025,2022,1,0,1
6026,2022,1,0,1
6028,2022,0,0,0
6030,2022,3,0,0
6031,2022,3,0,0
6032,2022,1,1,1
6033,2022,3,0,0
6034,2022,1,0,1
6036,2022,2,1,0
6039,2022,3,1,0
6040,2022,3,0,0
6042,2022,0,1,0
6043,2022,1,1,1
6045,2022,0,0,0
6046,2022,1,0,1
6047,2022,3,0,0
6048,2022,3,1,0
6049,2022,6,1,0
6050,2022,3,0,0
6054,2022,1,1,1
6059,2022,0,0,0
6060,2022,1,1,1
6061,2022,2,0,0
6062,2022,1,0,1
6063,2022,3,0,0
6066,2022,3,1,0
6067,2022,0,0,0
6068,2022,1,0,1
6069,2022,0,0,0
6070,2022,0,0,0
6072,2022,6,0,0
6074,2022,3,0,0
6075,2022,1,1,1
6077,2022,1,1,1
6078,2022,6,0,0
6079,2022,6,0,0
6081,2022,0,0,0
6082,2022,1,1,1
6084,2022,2,1,0
6085,2022,0,0,0
6086,2022,0,0,0
6087,2022,6,0,0
6089,2022,0,0,0
6090,2022,1,0,1
6091,2022,1,1,1
6092,2022,1,0,1
6093,2022,1,1,1
6094,2022,6,0,0
6095,2022,1,1,1
6099,2022,1,1,1
6100,2022,1,1,1
6101,2022,0,0,0
6102,2022,1,1,1
6104,2022,0,0,0
6105,2022,3,0,0
6107,2022,6,1,0
6109,2022,1,1,1
6112,2022,2,1,0
6114,2022,3,0,0
6115,2022,1,0,1
6117,2022,0,0,0
6118,2022,3,0,0
6119,2022,3,0,0
6120,2022,0,0,0
6124,2022,1,0,1
6125,2022,1,1,1
6126,2022,2,0,0
6130,2022,3,1,0
6132,2022,1,0,1
6134,2022,1,0,1
6135,2022,3,0,0
6139,2022,1,1,1
6143,2022,6,0,0
6145,2022,0,1,0
6147,2022,0,1,0
6148,2022,3,0,0
6150,2022,3,1,0
6151,2022,3,0,0
6152,2022,3,0,0
6153,2022,0,1,0
6154,2022,0,1,0
6155,2022,3,0,0
6158,2022,1,0,1
6159,2022,3,0,0
6161,2022,3,0,0
6162,2022,3,1,0
6163,2022,1,1,1
6164,2022,1,1,1
6165,2022,3,0,0
6166,2022,1,0,1
6168,2022,0,0,0
6170,2022,3,1,0
6171,2022,0,0,0
6172,2022,1,1,1
6173,2022,1,0,1
6174,2022,3,0,0
6179,2022,0,0,0
6180,2022,3,1,0
6183,2022,0,0,0
6185,2022,3,0,0
6186,2022,3,0,0
6187,2022,0,0,0
6193,2022,3,1,0
6194,2022,1,1,1
6197,2022,3,0,0
6198,2022,1,0,1
6200,2022,1,1,1
6201,2022,1,0,1
6202,2022,3,0,0
6205,2022,3,0,0
6206,2022,1,0,1
6207,2022,1,0,1
6209,2022,0,0,0
6210,2022,1,0,1
6216,2022,1,1,1
6217,2022,1,1,1
6219,2022,0,0,0
6220,2022,6,0,0
6221,2022,3,0,0
6222,2022,3,1,0
6223,2022,0,0,0
6224,2022,3,1,0
6226,2022,0,0,0
6227,2022,3,0,0
6233,2022,6,1,0
6234,2022,1,0,1
6235,2022,6,0,0
6236,2022,1,0,1
6237,2022,0,0,0
6238,2022,6,1,0
6239,2022,0,0,0
6240,2022,1,0,1
6241,2022,1,1,1
6242,2022,0,1,0
6243,2022,6,0,0
6244,2022,1,1,1
6246,2022,6,1,0
6247,2022,3,0,0
6248,2022,0,0,0
6249,2022,2,0,0
6252,2022,1,1,1
6253,2022,3,1,0
6254,2022,3,0,0
6256,2022,0,0,0
6257,2022,6,0,0
6258,2022,6,0,0
6261,2022,3,1,0
6267,2022,0,0,0
6268,2022,3,0,0
6270,2022,1,1,1
6272,2022,1,1,1
6273,2022,3,0,0
6274,2022,6,0,0
6276,2022,6,0,0
6277,2022,1,0,1
6278,2022,6,0,0
6280,2022,0,0,0
6282,2022,6,0,0
6283,2022,6,0,0
6285,2022,2,1,0
6287,2022,1,1,1
6289,2022,1,1,1
6290,2022,0,0,0
6291,2022,3,1,0
6292,2022,2,0,0
6293,2022,0,0,0
6295,2022,3,0,0
6296,2022,3,0,0
6297,2022,2,0,0
6298,2022,0,0,0
6300,2022,2,0,0
6301,2022,1,0,1
6305,2022,1,0,1
6306,2022,6,0,0
6308,2022,1,0,1
6310,2022,1,0,1
6312,2022,3,0,0
6313,2022,1,0,1
6314,2022,3,1,0
6315,2022,3,0,0
6316,2022,3,0,0
6317,2022,0,0,0
6318,2022,0,0,0
6321,2022,3,1,0
6323,2022,1,1,1
6324,2022,1,1,1
6326,2022,0,0,0
6327,2022,1,1,1
6334,2022,1,1,1
6335,2022,3,0,0
6336,2022,1,0,1
6337,2022,0,0,0
6339,2022,1,1,1
6342,2022,1,1,1
6343,2022,1,1,1
6344,2022,6,0,0
6345,2022,2,0,0
6346,2022,2,0,0
6347,2022,1,0,1
6352,2022,0,0,0
6353,2022,1,1,1
6356,2022,2,0,0
6357,2022,0,0,0
6358,2022,1,1,1
6361,2022,2,0,0
6362,2022,1,0,1
6363,2022,3,0,0
6364,2022,3,0,0
6366,2022,3,0,0
6368,2022,3,0,0
6370,2022,1,0,1
6371,2022,0,1,0
6373,2022,0,0,0
6374,2022,3,0,0
6375,2022,2,0,0
6376,2022,0,0,0
6377,2022,3,1,0
6379,2022,0,0,0
6381,2022,2,0,0
6382,2022,0,0,0
6383,2022,2,0,0
6385,2022,0,1,0
6386,2022,0,1,0
6387,2022,1,0,1
6388,2022,3,1,0
6389,2022,0,0,0
6393,2022,3,0,0
6394,2022,0,0,0
6395,2022,1,0,1
6396,2022,3,0,0
6398,2022,0,0,0
6399,2022,6,0,0
6400,2022,0,0,0
6401,2022,3,0,0
6404,2022,3,1,0
6405,2022,6,1,0
6407,2022,1,0,1
6411,2022,2,1,0
6412,2022,6,0,0
6413,2022,0,0,0
6414,2022,3,1,0
6415,2022,0,0,0
6416,2022,0,1,0
6418,2022,6,0,0
6419,2022,0,0,0
6420,2022,0,1,0
6422,2022,1,1,1
6427,2022,0,1,0
6428,2022,2,1,0
6429,2022,1,1,1
6430,2022,3,0,0
6432,2022,0,1,0
6433,2022,1,1,1
6434,2022,0,1,0
6440,2022,1,0,1
6442,2022,3,0,0
6444,2022,1,0,1
6448,2022,6,1,0
6449,2022,0,0,0
6450,2022,6,0,0
6451,2022,0,1,0
6452,2022,0,0,0
6454,2022,3,1,0
6457,2022,2,0,0
6458,2022,0,0,0
6459,2022,0,1,0
6461,2022,0,0,0
6462,2022,3,1,0
6465,2022,0,1,0
6467,2022,2,0,0
6469,2022,1,1,1
6470,2022,3,1,0
6471,2022,0,0,0
6472,2022,0,0,0
6473,2022,1,1,1
6476,2022,1,0,1
6477,2022,3,0,0
6478,2022,1,0,1
6479,2022,0,0,0
6480,2022,1,0,1
6484,2022,0,0,0
6485,2022,1,0,1
6488,2022,1,1,1
6489,2022,3,0,0
6490,2022,0,0,0
6491,2022,0,0,0
6494,2022,2,1,0
6497,2022,2,1,0
6498,2022,0,0,0
6499,2022,1,1,1
6500,2022,0,0,0
6505,2022,3,1,0
6507,2022,0,1,0
6508,2022,1,0,1
6515,2022,3,0,0
6516,2022,2,0,0
6517,2022,1,1,1
6518,2022,0,0,0
6555,2022,0,0,0
6574,2022,1,0,1
6593,2022,1,0,1
6594,2022,2,1,0
6598,2022,0,1,0
6603,2022,1,0,1
6604,2022,1,0,1
6605,2022,0,1,0
6606,2022,3,0,0
6617,2022,0,0,0
6643,2022,1,1,1
6645,2022,3,1,0
6646,2022,3,0,0
6647,2022,1,0,1
6648,2022,1,0,1
6649,2022,3,1,0
6650,2022,1,0,1
6651,2022,0,1,0
6652,2022,3,1,0
6654,2022,2,0,0
6655,2022,1,0,1
6659,2022,3,1,0
6661,2022,3,0,0
6662,2022,1,0,1
6663,2022,1,1,1
6666,2022,0,0,0
6670,2022,1,1,1
6671,2022,0,0,0
6676,2022,1,1,1
6677,2022,1,0,1
6679,2022,0,0,0
6680,2022,3,0,0
6681,2022,0,0,0
6693,2022,3,1,0
6694,2022,3,0,0
6697,2022,0,0,0
6703,2022,1,1,1
6704,2022,1,0,1
6706,2022,1,1,1
6707,2022,1,1,1
6708,2022,1,0,1
6709,2022,3,1,0
6710,2022,0,0,0
6711,2022,1,0,1
6713,2022,0,0,0
6716,2022,0,0,0
6717,2022,0,0,0
6718,2022,3,0,0
6719,2022,0,0,0
6721,2022,1,0,1
6724,2022,1,1,1
6725,2022,0,0,0
6727,2022,0,0,0
6728,2022,0,0,0
6729,2022,1,1,1
6730,2022,0,0,0
6734,2022,3,0,0
6736,2022,2,0,0
6738,2022,1,0,1
6739,2022,3,1,0
6741,2022,1,0,1
6744,2022,1,0,1
6745,2022,2,1,0
6746,2022,0,0,0
6748,2022,3,1,0
6751,2022,1,1,1
6752,2022,2,1,0
6754,2022,1,1,1
6756,2022,0,0,0
6757,2022,2,1,0
6759,2022,1,1,1
6760,2022,1,1,1
6761,2022,0,0,0
6764,2022,1,1,1
6765,2022,3,0,0
6768,2022,1,1,1
6769,2022,1,1,1
6770,2022,1,1,1
6772,2022,3,0,0
6773,2022,0,0,0
6774,2022,2,1,0
6776,2022,1,1,1
6777,2022,6,0,0
6779,2022,2,0,0
6780,2022,3,0,0
6783,2022,1,1,1
6785,2022,1,0,1
6786,2022,0,0,0
6787,2022,1,0,1
6788,2022,6,0,0
6792,2022,3,1,0
6796,2022,3,1,0
6799,2022,1,0,1
6800,2022,3,1,0
6802,2022,0,1,0
6803,2022,1,1,1
6804,2022,6,0,0
6805,2022,1,1,1
6807,2022,3,1,0
6808,2022,0,0,0
6812,2022,0,0,0
6815,2022,1,0,1
6816,2022,1,1,1
6817,2022,1,0,1
6818,2022,1,1,1
6819,2022,1,0,1
6823,2022,0,0,0
6825,2022,1,0,1
6826,2022,1,1,1
6829,2022,6,1,0
6835,2022,6,1,0
6836,2022,1,0,1
6837,2022,3,0,0
6838,2022,3,1,0
6839,2022,1,0,1
6840,2022,1,1,1
6842,2022,1,1,1
6843,2022,1,1,1
6845,2022,6,1,0
6847,2022,3,0,0
6848,2022,0,1,0
6849,2022,0,0,0
6850,2022,1,0,1
6852,2022,1,0,1
6856,2022,3,0,0
6857,2022,1,1,1
6858,2022,3,0,0
6860,2022,3,0,0
6861,2022,3,0,0
6862,2022,6,0,0
6863,2022,3,1,0
6865,2022,0,1,0
6866,2022,0,0,0
6867,2022,0,0,0
6868,2022,1,1,1
6872,2022,0,0,0
6873,2022,3,0,0
6876,2022,1,1,1
6877,2022,1,1,1
6878,2022,2,1,0
6879,2022,0,1,0
6880,2022,3,1,0
6881,2022,1,0,1
6882,2022,1,1,1
6884,2022,1,0,1
6885,2022,1,0,1
6886,2022,3,0,0
6887,2022,1,0,1
6888,2022,1,0,1
6889,2022,1,1,1
6891,2022,1,1,1
6892,2022,3,1,0
6894,2022,3,1,0
6895,2022,0,0,0
6896,2022,1,1,1
6897,2022,1,1,1
6901,2022,0,1,0
6904,2022,1,1,1
6905,2022,0,0,0
6907,2022,2,1,0
6908,2022,3,0,0
6909,2022,1,0,1
6911,2022,3,0,0
6912,2022,6,0,0
6913,2022,6,1,0
6914,2022,1,1,1
6930,2022,0,0,0
6931,2022,0,1,0
6932,2022,0,1,0
6938,2022,1,1,1
6939,2022,1,1,1
6940,2022,1,1,1
6942,2022,1,1,1
6949,2022,1,0,1
6950,2022,1,1,1
6952,2022,3,1,0
6953,2022,2,0,0
6954,2022,3,1,0
6957,2022,3,0,0
6958,2022,1,0,1
6959,2022,1,1,1
6960,2022,3,0,0
6961,2022,1,0,1
6962,2022,2,0,0
6964,2022,3,0,0
6966,2022,6,0,0
6967,2022,0,0,0
6968,2022,3,1,0
6969,2022,0,0,0
6970,2022,3,1,0
6971,2022,3,0,0
6972,2022,1,1,1
6988,2022,2,0,0
6990,2022,0,1,0
6991,2022,1,0,1
6992,2022,1,1,1
6993,2022,1,1,1
6995,2022,6,0,0
6996,2022,1,1,1
6997,2022,0,0,0
6998,2022,1,1,1
6999,2022,0,1,0
7002,2022,3,0,0
7003,2022,3,0,0
7004,2022,1,1,1
7005,2022,6,1,0
7008,2022,2,0,0
7025,2022,1,1,1
7048,2022,1,1,1
7049,2022,6,0,0
7050,2022,3,0,0
7054,2022,1,1,1
7064,2022,0,0,0
7065,2022,3,1,0
7066,2022,6,0,0
7069,2022,0,0,0
7070,2022,3,0,0
7071,2022,0,0,0
7072,2022,3,0,0
7073,2022,3,0,0
7074,2022,0,0,0
7075,2022,1,0,1
7076,2022,3,1,0
7077,2022,3,0,0
7079,2022,3,0,0
7080,2022,3,1,0
7081,2022,1,1,1
7082,2022,1,0,1
7083,2022,1,0,1
7084,2022,1,0,1
7085,2022,1,0,1
7086,2022,1,1,1
7087,2022,0,0,0
7089,2022,6,0,0
7092,2022,0,0,0
7094,2022,6,1,0
7095,2022,0,0,0
7096,2022,3,0,0
7097,2022,6,1,0
7099,2022,1,1,1
7101,2022,1,1,1
7102,2022,3,0,0
7103,2022,6,1,0
7104,2022,1,0,1
7106,2022,3,1,0
7107,2022,0,0,0
7113,2022,2,0,0
7114,2022,3,1,0
7115,2022,0,0,0
7120,2022,0,1,0
7121,2022,1,0,1
7123,2022,0,0,0
7124,2022,1,1,1
7125,2022,3,1,0
7126,2022,6,1,0
7127,2022,0,0,0
7128,2022,1,1,1
7130,2022,0,0,0
7132,2022,3,0,0
7133,2022,0,1,0
7134,2022,1,0,1
7135,2022,0,0,0
7136,2022,0,0,0
7138,2022,3,0,0
